Id,Clean_Text,Sentiment,Vader_Prediction
1333,thincrisp fragrant cookies delicious tasty excellent glass cold almond milk hot herbal tea choices like ginger snaps love lars ginger snaps,1,1
7271,wondeful white popcorn ate iowa years ago glad find great price tooi got today popped right away used microwave popcorn bowl bought amazon put tablespoonful extra virgin olive oil two tablespoonsful popcorn bowli placed bowl lid mw turned minute pushed popcorn button pop itafter moving popped corn another bowl shook shaker popcorn seasoning several times oh delicious hulless treat hulls seem vanished popping felt found anyand items used including microwave bought amazon,1,1
13846,long time fan piggy skins tried microwave bag version ucookem rinds wanted try something wasnt drowning packaging im happy tasty nuggets find fairly powerful microwave run small plate condensed pieces theyre shipped least package says try seconds start dont think imagination taken nuke chamber start contract bitbut consider get fresh hot plate puffy rinds short order well worth price course get trashbag full rinds warehouse stores venues couple bucks fresh eating home thing id compare fryin batch hugely convenienton point scale id give zons star system go,1,1
13166,deciding review coffee knew opinion alone wasnt enough found smooth nonbitter treat mornings decided take biggest risk serve coworkerscubicle inhabitants known maim anyone responsible bad batch coffee prepared either smile pleasantly use chair battering ram ran exitthe first person tried sayit smooth taste allows drinker savor flavor without bitterness unpleasant aftertaste found higher priced coffees offered starbucks overall taste reminiscent light medium roast seattles best drawback see coffee cup empty overall think good coffee good roast normally prefer darker roasts would recommend coffee good choicewhat say hes english major enjoys fine cuppa joe would still pulling swingline staples backside didnt like itheres another one saidon initial taste hottest one mistake light roast bitterness aftertaste usually associated medium dark roasts subsequent sipping coffees taste linger well afterword little bitterness much like light roast fuller flavor one expects robust roasts coffee enough flavor warrant little sweetener cream make coffee enthusiasts happy selectionrecommendedthis one works tech support would typing review one hand didnt enjoy coffeei even made sure get opinion usual tea drinkerrighto teadrinkingmycoffeemusthavecreamersoidonttastethecoffee person impressionssmell slightly bitter earthy tonesight rather dark pitch black dark enough concerntaste black dirt side mud straight forward coffee messing abouttaste creamerlots creamer tongue thanked menot favorite drinking coffee prefer lighter roast would good baking coffee particularly used dark mocha torte mocha cookiesso also add usually dont make coffee office ever since served asked wheres coffee brought last week going bring moreif good enough cubicle crew good enough,1,1
2689,first exposure rose tea purchased previous review concur tea delightful aroma fantastic makes believe midst blooming rose garden perfect tea sip winter months fills senses scents summer bet would refreshing iced tea sprig fresh mint cold try snow melts great product price,1,1
1715,like many others fence buying popchips possibility stuck bags chips even dogs may eat turns though enjoy kids like plain ones saying taste like pringles wife particularly fond cracked pepper salt fans bbq chips general still ate bbq popchipsi definitely buying,1,1
17589,got months ago high hopes barely ok kind grainy dissolve milk,0,1
10614,gimme better ingredients kindlarabars sweeter items genuine junk less sure id invest single bar let alone size,0,1
15076,love tea dont profess tea connoisseur know love peppery undertones blend spices,1,1
11196,celiac disease tried several brands gluten free bought cookies call always disappointed resorted baking although baking fine sometimes would like convenience able cookies hand urge strikes grab im go ordered case oatmeal sugar cookies pleased although slightly favored oatmeal purposely tried detect usual taste ive found cookies taste either flavors cookies crisp way like themi one word yummy,1,1
15354,made waffles mix twice pancakes texture perfect whole wheat hearty still fluffy slightly sweet smell yummy waiting finish next time order three pack im going try one products,1,1
17389,inexpensive little mat small doesnt help cat kicks litter anywhere right front box like others written got little spokes poking cat didnt even like step made even mess needed cleaned daily overall hassle small price tag,0,1
3856,coffee great flavor acidic fits perfectly juan valdez pod maker purchased target several years ago hard find glad find amazon,1,1
16427,im never disappointed breakfast blend coffee green mountain coffee always fresh makes smooth cup coffee never bitter,1,1
4114,use audio technica condensor works great home recordings hooked garageband macbook pro rough recordings super simple use dial gain bulky nice,1,1
8226,fed cats treats last days within minutes eating throwing going back three dog bakery treats expensive never made cats sick company responding many bad reviews,0,0
14864,pamelas chocolate chip walnut cookies affordable delicious everyone gave one simply raved taste,1,1
2716,best popcorn ever ate use whirley popper pop popcorn eat baby white hulless never go back popcorn gave orville redenbachers walmart popcorn awayto many husks cant beat popcorn tastes sooooo good even puppy loves,1,1
11371,arent favorite fruits enjoy bananas keep hand love add smoothies usually add heaping teaspoon two matcha smoothies toothis matcha delicious bananay flavor isnt sweet sweetness fruit flavor matcha doesnt taste candy sweet least although smell like banana candy first open package preparation dont get sort taste matcha thats good thing least opinionthe matcha taste little different banana flavoring normal vegetative tones matcha meld flavor banana fruity notes banana way vegetal notes seem disappear become fruity lovely creamy buttery tones still still tastes like matcha veggie grassy tasting like matcha tastei like,1,1
317,hot love tasty little sweet usually scoff salsas labeled hot one lives billing,1,1
15520,great treat three dogs absolutely love ordering regularly price great,1,1
18486,like many others said gnats would fine product except used insecticidal soap far good caveat emptor,0,1
19631,excellent price dog foodas well prompteasy delivery front doorstepcertainly makes hauling large bags like lot easierthis food feed petsand price far best aroundboth locally store hereand thorugh pet supply mail order servicesi recommend,1,1
15610,donate product local spca dog trainer swears gives one two day dog last,1,1
7008,pleasure able use coffee even make cups take work easy mess free alternatives apparatus bought use machine coffee grounds sink,1,1
2819,third box delicious cereal try eat high fiber cereals mainly nutrition also seem filling favorite purchase fiber plus bars many times coupon back one box cereal buy mine wal mart use coupongreat deal usually lasts weeki eat bowl everyday also many times youll find coupon cereal box fiber bars pretty good especially chocolate almond,1,1
5501,besttasting brown rice ever kind nutty flavor rice ever tastes great,1,1
951,sent basket father birthday said fruit fresh sweet happy healthy purchase,1,1
11334,tried many different coffees never experienced tasting excellent coffee like weavers organic blend whole bean coffee fullbodied sweet bitter taste highly recommend coffee anyone loves great cup coffee,1,1
4603,first let state brew tea gaiwan hence use loose leaf teawhite tea one favorites im always lookout nicely priced bai mudanas much love bai hao yinzhen cannot afford drink exclusively due volume white tea drinki thought pretty good price opened didnt look bad either much surprise taking first layer top transfer tea good tea tins nearly powderdust hardly intact leaves extremely problematic dont use filters screens like dont mind tea leaves get tea pretty much normal dont pour screen however broken unworkablei opened one bag point chance bag possibly even bad batch point likely wont ordering againthat said whole leaves top looked fine bit green tea taste vs high quality white tea used however isnt bad anything definitely drinkable regular basis bag wasnt mostly powderi took couple pics post themkeep mind came two pouches poured tins took pictures product actually come tins,0,1
12304,update please note per information product description photo longer accurate product sealed lid poptop lid amount protein sodium changed see correct information notified amazon error somehow grams protein lost contentsi purchased ounce swanson white premium chunk chicken breast sale cvs buy one get one free per large size pack works better deal even though sale price subscribing purchase product schedule reduces price per even morei wondering person commented meat mixture white dark meat ordered received wrong product since similar product available lower price blend white dark meat ounce net weight contains white meat right amount broth thats easy drain use chicken looks appealing tastes mild flavorful great making chicken salad sandwiches adding soup food item meat flakes small pieces easily may want add soup stock ready serve would also make good filling enchiladas tortillas quesadillas problems taste texture product appealing open would work well many recipes quick meals snacks dont like tuna great alternativebasically chicken need ready go good source protein little fat one contains servings serving containing calories grams protein gram fat mg cholesterol dv gm carbohydrate grams sodiumdoes include broth sodium concern consider adjusting amount salt add recipe maybe could even lightly rinse drained chicken strainerits certainly better buying luncheon meat keeping long fresh need couple cans stored refrigerator chicken contains msg artificial flavor less food starch sodium phosphatesokay sodium phosphates may appeal someupdatejust opened another added healthy variation macaroni cheesei havent tried concoction yet chicken looked wonderful opened appealing light pink color chunky bits meat like baked chicken breast,1,1
31,never huge coffee fan however mother purchased little machine talked trying latte macciato coffee shop better one like products usually noncoffee drinkerthe little dolche guesto machine super easy use prepares really good coffeelattecappuccinoetc less minute water heated would recommend dolce gusto anyone good price iam getting one,1,1
6904,unlike another product reviewed vine least product sugar per se carbonated water added concentrate mixture order apple grape tangerine last well least acai concentrate first two list apple grape two common fruit sweeteners used beverages etc product tastes sweetenedit calories quite lot oz flavored carbonated water carbohydrates grams carbs grams sugars apple grapes highest concentrations fructose fruit sugar commonly appears commercial beverages sweeter regular cane sugar thus cheaper use also known cause diarrhea particularly childrenso another drink hit parade pretend healthy drinks appealing masses concern evergrowing girth deluding help forestall continued growthyou better drinking diet coke would even better buying sparkling flavored waters calories favorite bella familglia pomegranate lime lemon orange flavors sold time time amazon well local supermarketbetter yet buy organic pure fruit juice pomegranate pour cup glass favorite sparking water quarter cup oz bottle favorite sparkling water least actual juice fructose extract,0,1
1640,great size healthy satisfy craving something crisp reasonable calorie wise,1,1
6418,christmas first ordered clayton fruit cakes great nice big cherries fruits nuts overloaded good stuff makes fruit cake really great reordered christmas disappointment ordered one pound cakes order arrived excited yes like fruit cake disappointed cakes void much fruit unless want count raisons fruit ordering clayton fruit cakes next year get results hostess fruit cake spend instead close dollars clayton cakes,0,1
7977,bought experiment try camping tripafter adding hot water brief instant coffee taste soon gone left real good cup coffee expensive budget regular item ill definitely include future camping trips driving trips stays cheap motels,1,1
14406,pug loves chews accidentally leave door open keep nose looking final treat day hardly wait eating food jumps chair stares dont see barks gets attention look see ate food runs closet waiting give one wish could easily placated satisfied,1,1
4457,got salts boyfriend loves cook love salt stand come wooden sturdy much nicer expected salts phenomenal already bought nd set,1,1
11829,first purchased keurig coffee maker couldnt decide store kcups didnt want giveup counter space carousel settled flat holder open compartments could beput drawer attached wall didnt want spend extra dollars drawer typeafter shifting one around drawer balanced wall finally gave went great holder allows keurig sit top counter space back nice neat area mykeurig hope save someone time money letting know experience,1,1
15482,one dog picky eater crumble liver treat food bowl loves dog doesnt eat try wont disappointed,1,1
16892,kiwi berry drink may sugar addded sure tastes sweet part may fruit jucices mixed apple grape raspberry strawberrywith apple grape kiwi sweet taste much like kiwi fruit,0,1
6114,great producti would recommend everyone wants tasty sweetner sugari started using ittaste goodthe jar almost finished,1,1
6358,jack links jerky strips verrrryyyy skinny inch wide counted one strip known would ordered beef jerky strips tasty totally worth money,0,1
1966,love love floral flavored product best part people ask mint candy whatever offer dont tell flavor reactions youtube worthy,1,1
1585,wish would known long time ago difference dog food makes year old jack russell always worst shedding problem recently read excessive sign poor nutrition feeding purina dog chow shes dog food two weeks noticeably tell difference shedding loves taste love price good quality dog food,1,1
2026,got gift liked flavor wasnt crazy texture like fluffy pancakes believe imo aunt jemimas buttermilk ready mix best one easy makeof course best tasting waffles made scratch buttermilk alloverall think buying gourmet pancake mix one biggest waste money still requires put melted butter milk etci sticking recipes aunt jemimas hurry,1,1
18783,ordered one cheapest energy drink options amazon enough caffeine wake morning tastes good despite sugars aspartamei think calorie burning claim silly would use exercise caffeine dehydrate since didnt buy purpose affect rating product,1,1
9618,bought take check mark bucket list wife cup us immediately got sick headache vomiting profusly made worse christmas day shot coming im sorry say bucket list almost got started try want made us sick almost hospital christmas id like forget,0,0
13847,like fresh pork rinds great job hit spot require extra seasoning preparation dump handful plate spread little bit room breathe pop microwave little later perfectly seasoned pork rinds nicely salted want add little flavor bit hot sauce wondersi would like warn however need certain wattage microwave originally tried w microwave got partially popped pork rinds looked like cracklingpork rind hybrids tasted horrible im sure minimum wattage would w microwave made perfect pork rinds would suggest put first batch set minutes watch batch closely get proper timing microwave adjust slightly larger smaller batchesfor alternatives microwave also tried using oven works takes time id like dont cant use microwave frying little oil great option pellets well makes tasty batches extremely quickly,1,1
19695,daughter likes foods keen flavor think texture flavor little drier crumbly flavors however worried mess almost makes decent finger food,1,1
15883,excellent product great coffee lovers kcups consistent considering price much better trip coffee shop,1,1
14577,coffee delivers promisesa strong bold rich flavor youre fan starbucks coffee enjoy emerils brew,1,1
18046,mix tablespoons day smear rye toastyumjust like kid time without fat calories,1,0
2929,love oreos hate filling prevent scape filling theyre good calorie wise,1,1
18458,also purchased potting soil repotted plants home gnats everywhere thought best potting soil paid end gnats hundreds wish read previous post buy product cost double buy another brand work repotting plants,0,1
8484,surprised find weak coffee good flavor even half cup weak,0,0
18399,slate magazine review table salts winner ordered amazon compared brands available live including celtic sea salt comparison maldon standout winner big flaky crunchy pieces tasty salt baking salt finishing salt go foods wonderful avocado steamed yellow squash baked potatoes etc slate reviewer said loved best chocolate haumlagendazs ice cream good,1,1
14064,arrived pleasantly surprised size bag expecting little sample bag received full oz sized bag looking purchase price amazon think fairly priced pack little bag competitive dog treats many lower quality ingredientsspeaking ingredientslamb barley organic okay ill admit try one theyre hard soak little actually quite goodmy dog lb mutt eat anything doesnt surprise took one alacrity didnt see also keep chickens occurs little protein boost would fun way treat id soak awhile think also getting treatthe thing would like see added another version treat includes glucosamine dog severe hip dysplasia supplement glucosamine twice day doesnt love pills administering fun job tell different hes persevere however treat like wolfs includes glucosamine would willing pay good money common disorder would huge market product like,1,1
18497,wafers good tasty expiration date packaging manufacturer consider necessary specify lot number,1,1
19752,bought grandson used stage strained food small finger food really liked loves sweet potatoes great,1,1
1594,dogs eating brand years found available amazon able save money per pound trips store arrives promptly quality always harmony farms much easier digest healthier commercial foods love,1,1
9660,test run work party sampled raspberries strawberries lemons limes tabasco sauce goats cheese beer orange juice yogurt first lemon best tasting example fruit ever life wanted eat whole thing rest fruits tasted delicious unsweetened yogurt good orange juice amazing beer much sweeter goats cheese didnt taste yummy tabasco sauce didnt noticeable change flavor fun effective flavor changing experience,1,1
6533,two dogs weeks switching beneful healthy weight weve noticed unpleasant results whine go outside much ever actually bowel movements right front us dont get outside time dogs gone needing go outside times day times daily handle number bowel movements theory dog food goes right dog much actually utilized body makes wonder many nutrients dogs actually receiving poor dog food opinion used dog needs laxative likely going back purina one,0,0
701,plockys red beans rice tortilla chips really tasty shared bags daughter iraq said ummm good good artificial stuff,1,1
13645,shared navy folk got lot requests still one fave treats,1,1
15426,used product past highly satisfied works well would caution first time users make tea strong results may good,1,1
9129,wolfgang pucks french roast deep robust flavor prefer afternoon sometimes shot gran marnier oh yeah,1,1
14809,due budget cuts decided diedrichs kcups bought inexpensive coffee maker walmart started trying brands surprise best tasting least expensive turned folgers black silk ground coffeethe pack subscribe save perfect plan us,1,1
6199,coffee tastes like good cityroast coffee mild hazelnut flavor good big fan hazelnut would like flavor little strongermy husband loves aroma one prefers boyer hazelnut little darker roast boyer,1,1
3996,cookies yummy well priced recommend cookies like mrs fieldspackaged chips ahoy soft baked fig newtons oreos elf cookies,1,1
7472,grandpa pos best snack ever driving around la often find stuck traffic blood sugar starts drop add stress late next appointment im basket case grandpa pos perfect snack take road salty sweet satisfy need nosh without feeling gross even feel fortified plus come nifty ziplock bag keeps fresh even leave car couple days never want caught traffic without,1,1
1315,always wonderful able give chocolates gift receive great know send someone chocolates guarantee dont arrive melted good service excellent chocolates,1,1
8740,use product frequently like tofu need press paper towels heavy skillet top works fine get excess water water remove less youll deal sloppiness cooking something previous reviewer likeas blank slate taste thats exactly makes tofu great take flavor want impart common marinade placing pressed cubed tofu ziploc mix soy honey lemon lime juice quick search online marinade give ideas many also include minced garlic ginger etc also purchase premade marinade like teriyaki sauce liquid marinade water removed pressing better penetrate tofu even half hour bag works finewe saute right pan stir fry veggies add tofu lastit needs get warm firmer style bake brown separately first pour remaining marinade final sauce thicken cornstarch desired handle tofu cubes gently firm like meats broken pieces taste fine toomarinated tofu cubes also well kebabs veggies grillplain tofu creams well often good dish requires thickness weve made chocolate mousse well scrambling like eggswe great success breading pressed cubes tofu like would chicken general tso recipe general tsos tofu awesome flavor comes sauce dont need marinate firstsome people also freeze tofugenerally remove packaging press firstto give firmer consistencytofu prepare people like plain dont expect dig fork itthis particluar product great allpurpose nature firm definitely better soft saute etc shelf life would given five stars mustberefrigerated versions packaged fluid seem firmer dont last long house though perfect choice keep pantry usually dated several months,1,1
765,one best choices opinion also adore amazon need negotiate better price tassimo disks available bedbath beyond always get brings readily available coupons months ago excellent blend full flavor bitter think favorite,1,1
17734,erythritol tastes like sugar like xylitol however toxic pets xylitol also gastrointestinal effects bloating gas etc come intake large quantities case xylitol quite safe people however dogs cannot eat chocolate either due toxicity xylitol another thing works us erythritol safe people animalsthe downside erythritol costs xylitol sweet sugar whereas xylitol closer sweetness sugari havent much luck baking either maybe others different experiencesboth xylitol erythritol taste great cant tell sugar stevia also healthy sugar alternative definitely taste pleasant large amounts bitternot brands xylitol erythritol equal many come birch trees often extracted using sulfuric acid ones foods corn require sulfuric acidthis good company happy hand good experience emerald forests products customer service products come birch trees unpleasant odor much preferred products company taste great dont really odor,1,1
4343,able use gluten free product make taste better restaurant bringing buttermilk room temperature separating yokes whites adding additional baking powder baking soda recipe love served pure maple syrup brings world,1,1
5953,terrific baby food beef spinach tastes great first meat baby food son would eat tasted quite good,1,1
7320,fatherinlaw bought try love sweet aftertaste wonderful allnatural sweetener new choice replacing artificial packets used use,1,1
12549,first tried reeses cheesy popcorn seasoning bought grocery store loved cheesy taste bought two bottles time couple months ago needed purchase found grocery store discontinued product googled found available amazoncom happy purchase amazon tried brands popcorn seasoning continually disappointed love product,1,1
9836,usual cereal tastes good boxes came quickly timely wish deal didnt stop,1,1
13989,like cause dont measure good price,1,1
39,visiting friend nate morning coffee came storage room packet mccanns instant irish oatmeal suggested try use stash sometimes nate dose give chance say ended trying apple cinn found tastefull made water powdered milk goes good oj coffee slice toast ready take worldor day least jerry reith,1,1
3614,ordered back amazon mild flavor firm texture great available cost local super market always good matter buy wish amazon kept stock time,1,1
1456,taste isnt good least isnt good japanese chineseits taste basically sort american japanese tasteplus price isnt competitiveid suggest asians never buy,0,0
15111,syrup delicious natural organic great deal even compared costco warehouse stores importantly vermont maple syrup required vermont law produced higher level purity less water maple syrup elsewhere us eg new york canada vermont maple syrup good maple syrup gets brand good vermont maple syrup comparing product syrups new york canada keep mind youre getting syrup less water since vermont maple farmers boil give concentrated flavorits worth pointing grade dark amber probably best bet pancakes waffles like flavor lighter grade syrups light amber fancy cleaner taste grade b syrup difference grades colors based part short maple harvesting season syrup gathered grade dark amber comes heart season later earlyseason lighter syrups trees really warming bakingquality grade b harvested,1,1
13344,great youve ever tried hold cat stuff pill throatyou might get away first second time dont tolerate longthey see coming pet pockets practically knock get treat highly recommend productmy cat loves chicken,1,1
8140,unhappy package arrived workplace bags wrapped shiping damage route opened box baking soda spiling place could identify many holes acess container put threw away made mess place waste ordering company,0,0
2895,good flavor resemble oreo purchased along chips ahoy resemble flavor chips ahoy opinion tasted like animal crackers stick chips ahoy calorie packs,1,1
13254,one best kcups weve miss way starbucks tasted tassimo closest thing find kcup world coffee great price good super saver shipping took forever sat order week even shipping another days get us actually go buy box arrived trying avoid ordering online used order coffee online amazon dumbed free shipping much,1,1
7782,great buy seems popular office less healthy chip snacks popular still great product fresh tastes like pretzel without additives,1,1
5626,habanero powder form doesnt taste heat almost physically impossible get habanero powder taste decent go habanero flakes instead taste better pack lot heat,0,1
18270,ever since discovered tea way british drink late ive searching good black tea bit milk would produce rich smooth cup tea love many friends ive served highly recommend,1,1
16919,switch kiwi berry ounce cans pack switch kiwi berry nice beverage alternate soda however packs whopping grams natural sugar oz singleserving found taste refreshing sweet regular consumer carbonated beverageswhile would fine alternative sugaradded preservativeladen beverages contains high degree carbs also first second ingredients kiwi berry juice apple grape juice concentrates youre watching calories small might better spent real food,1,1
1054,ordered white christmas christmas eve christmas morning blends last year holidays fell love christmas eve smoothest bunch wonderful flavor use iced teas year round honestly say never got tea much tried stash teas sent licorice lemon flavors father called ask id gotten neighbor wanted get wife tried addicted visit stashtea website lots tea related bits baubles make perfect hostess gifts holidays along plate cookies,1,1
13696,product exactly described wolf healthy edibles code large wish vendor would sell units item time,1,1
10334,lowreys chicaronnes probably best pork rinds available usa always fresh proper time microwave,1,1
14868,pamelas chocolate chip walnut cookie wonderful final touch good day pickmeup need one bribe use make finish unpleasant task sometimes one ps family loves,1,1
13962,ordered hawaiian shaved ice pint pack time around decided try great northern polars pint pack free super saver shipping pleasantly surprised happy great northern purchases upon testing ten flavors taste delicious prefer texture shaved ice g n ps syrup poured opposed hawaiian shaved ices id definitely recommend less expensive option snow cone syrup,1,1
12551,great topping popcorn using yearsps written amazon october th received order bottles brokeni gotten response would appreciate acknowledgement,1,1
6146,listen want good taste hot stuff wont melt eyes hot take straight one dab ya bite pizza,1,1
5949,hit bitter like maybe carrots sweet andor peeled main ingredient carrots amazon include ingredients items quality control seems issue second gourmet meal flavor issue never bad experience eb products disappointing,0,1
14158,length minsthese great treats please discriminating canine palate,1,1
7557,put teabags easy entire teapot let steep min bed matter got sleep always wake hours later feeling good without woken middle night except maybe use restroom always fall back asleep instantly also great anytime day calm nerves wont make sleepy easily favorite calming tea,1,1
13899,currently deployed getting good coffe like easily access back home isnt always readily available canister still lasted us quite bit everyone loves taste considering location got within reasonable amount time,1,1
305,ive buying drinking year energy boost excellent continuous hour effect recent shipments seem improved flavor slightly well perhaps im getting used dont drink flavor heinous fake flavors found nonorganic energy shots,1,1
18891,twinings come winner variety pack highly recommended flavors pack best best disappointed purchase comes tea twinings best,1,1
5225,tasted snack local pub found tasty much better chips mixes told sold sams club wegmans per z container bought utz pack piece different taste texturecould ask delicious snack better price thank utz,1,1
15120,used make maple syrup use became much workfinding syrup like coming home againit tastes good like years gone,1,1
7729,wanted use milk lactose free close breast milk began using milk supplement breast milk use full time baby never allergic reaction doesnt spit gentle stomach amazon inexpensive price would suggest milk parent prefers something different cows milk,1,1
17203,coconut bars ares delicious soft moist fantastic product good love breakfast along protein shake,1,1
6696,nice drink enjoyed especially chilled flavor powerful overpowering loved bubbles great drink,1,1
15404,expensive lb bag looked around long time found economical cosco one membership stores isnt available regular warehouses cosco business store dont need business membership card go price lb bag live phoenix az one store near indian school roadj,0,0
253,five minutes one tentacle bitten ball inside cracked half durable enough dog toy disappointed dog,0,0
512,love chips bought stock entire school year chips taste great packages sealed good condition arrived box hand tatters holes complely squished dont know result customs voyage receive bit disgruntling given falling apart luckily victims within chips,1,1
17733,erythritol become sugar substitute choice since became diabetic months ago crystal form seems sweet regular sugar wife uses little bit added sugar bring sweetness rest family things need happy onetoone replacement sugar thingsi noticed glycemic impact blood sugar laxative effects seen sugar alcohol sweeteners important consideration highly recommended,1,1
13001,greatest things world prices amazon cant loose definatly good buy,1,1
15309,surprised flavor bars seemed bit small first found pretty filling popular family box empty almost soon opened itcalories ok id expect even though im fan coconut find bothersome tasted chocolate anything else cant complain thati would definitely buy though might hide next time,1,1
6970,cups make coffee kcups work fine free shipping would better order look way pay price product shipping,1,1
18532,twins recently got little picky baby food tried one love mos oldmy twins love,1,1
12358,living eat eat live type guywell either youre lameiwe eat peants forever mofo typesso buy peanuts get theeat peanuts forever mofo type mofo,1,0
18125,great product weight watchers two tablespoons point value regular peanut butter points still tastes exactly like peanut butter would buy store,1,1
751,husband disappointed coffee weak watery cup coffee definite waste,0,0
15546,wonderful treat labs love healthy natural small cubes great hiding toys great mental challenge dogs figure get treats work animal field every dog come across gobbles little cubes go long way,1,1
9855,little chocolates party go ers season tastey unique item,1,1
743,work college financial aid keep bowl desk students used buy grocery store learned could get less online lb bag thought good deal found great deal,1,1
19369,dear americamarmite amazing stuff wont like though either say love hate looks like tar smells like beef try toast butter,1,1
177,lemon juice must kitchen yearround powerful flavor dont need much zest dish add spritz water nearly every dayi buy product,1,1
11207,absolutely delicious cookies crisp crunchy hard sweet much since lot glutenfree foods ive tried left imho something desired pleasant surprise grandkids love true test cookie goodnessi buy locally per ounce box offer info buyers decide amazons current price whatever may bargainhighly recommended,1,1
8286,always drink timmothys emerils thought would try something different many decafs choose pleasantly surprised great taste full bodied flavor like coffee milder side even get cups kcup,1,1
17560,bedtime tea icing cake become part bedtime ritual adds little extra system needs sleep soundly tell taking two calciummagnesiumzinc pills crucial magnesium really calm nervous system dont drink coffee since found bedtime tea dont go anywhere without order boxes time good stuff,1,1
12866,absolutely best peanuts ever first time buying definetly wont last huge lightly salted flavorful,1,1
8770,awesome powder bought media replacement ant works ant farm havent tried food supplement mixed little food dye pedialite sugar worked perfectly ant gelit makes firm gel clear holds room temperature,1,1
6887,tried along two children agreed tastes like spoiled oj fizzier maybe would acquired taste wont drinking find outoddly enough black cherry version quite good,0,1
8192,silken tofu versatile creamy salad dressing sauce etc glad purchased amazon price excellent packing fine delivery quick,1,1
17416,smooth coffee bitter aftertaste favorite kcups shipment arrived quickly well packaged would definitely buy,1,1
382,condiments overpriced terrible classic disgustingly sweet spiced tastes like bad spicy marinara sauce chain restaurant,0,0
14753,lava cake last night wonderful chocolate flowed cake pictured easy prepare ramekins came kit great little dish desserts,1,1
9932,really liked product sad cant get subscribe save anymore,1,0
15887,wonderful blend tasty absolutely bitterness like french roasts ive product shipped time perfect condition fully reccommend coffee,1,1
7202,one best hot dogs made unfortunatally widely available citymade must rocker think people gonna sale hot dogs crazy price granted weiners package still stupid price,1,1
9746,im huge stephens fan id ever regular milk choc hot cocoa deciding little health conscious thought id try fatfree variety dont okay arent expecting like regular version go much better fatfree hot cocoa varieties doesnt justice regular stephens hot cocoa im going back good stuff,0,1
14806,effort save money bought coffee sale grocery store unemployed grabbed container drooled bags starbucks gourmet varieties also present self home brewed pot surprise aroma incredible finally partook cup surprised delicious dark bitter regular starbucks customer id sometimes get bad cup bitter taste case stuff smooth keep mind add little coffee per cup water example usually put one heaping scoop per cup put one half per cup suit taste experiment measurements coffee quite good,1,1
8646,unfortunately im much frugal throw away something ive spent perfectly good money im continuing use suckers theyre gone hopefully weeks thought buying decent brand coffee given wolfgang puck name alas wrong using middle cup size keurig coffeemaker kcups make weak cup coffee like brown water taste nothing switched smallest size cup marginally better still barely drinkable wouldnt serve guests ever cant wait done boxes junk order something taste please dont waste money,0,1
9871,gave gift dad boyfriends dad christmas year look great got taste loved tasty alcohol real tasting good buy,1,1
7516,please correct original review made errormy experience completely satisfactoryexcellant product servicesorry errors g lilly,1,1
6016,purchased hemp oil mom help pain relieve omega oils suppose help join movement pain noticed takes vitamin pain less times wait,1,1
9779,wife absolutely adores cocoa easy make hot water plusshe prefers ghiradelli,1,1
8744,recently turned vegan buy mandatory supply tofu stuff bomb havent done lot exotic things thus far love use salad dressingpotato topper crack open brick dump blender add little vinegar little soy milk onion power dill weed chives tiny bit celery seed generous dose nutritional yeast blend till smooth store glad container icebox stays fresh days like dump stuff meal baked potatoes romaine lettucei cant wait explore options stuff banana pudding may next,1,1
985,best marinade buy far concernedof course everyone tastes think anyone like iti give five stars,1,1
440,kettle brand potato chips spicy thai flavor really taste like food eaten thai restaurant ingredients listed include garlic powder onion powder parsley jalapeno spices im sure spices sure tastes like lemongrass meyum chips thick cut crunch come seriously heavyduty bag tried open like regular chip bags pulling two sides apart way bag thick wondered plastic started looking scissors decided company put chips bag nice must provided way open sure enough small slit top simple directions tear easy didnt think,1,1
8399,kcups great coffee mild yummy still flavorful love cant wait get next shipment,1,1
3782,purchase product amazon purchased oz bottle local store must say one addicting sauces ever im pretty picky eater vegetarian sauces play key role making average meal great one sauce almost perfect sweet strong garlic taste first isnt thick red hot brand didnt like much thick flavorful way chunky sauce would appropriate children like little kick chicken nuggets son loves spicy food like mommy another plus calories tablespoons much sauce goes long way gram fiber thing hard time personal issue texture red chilli tastes great thin clear skin horrible crunchy texture pieces get stuck mouth teeth hits nerve makes feel bit queasy still eat anyway lol continue one best sauces ever tasted would recommend anyone try sauce first try others fully satisfied sauce amazing store oz like easiness ordering online cant find near know would pay amazons price day buy sauce dont care buy youll fall love,1,1
15655,goto seasoning blend wish discovered sooner use everythingincluding fish chicken pork shrimp burgers steak potatoes veggies dry rubs marinades soups stews ive even tempted top ice cream far able restrain blackening seasoning find nice allaround blend seasonings herbs spices without overthetop spicy peppery flavor key herenot melt face heatthe larger cansiter much better bargain little ounce containers opinion amazon also pack ounce cansiters usually order im running low youve never tried stuff pick ounce size see like itwhen realize good youll glad amazon big cansiters,1,1
12732,consumner reports came results testing protein powders ie containing heavy metals started search internet something contain metals started researching organic products decided chocolate hemp protein also like fact made certified fair trade chocolatei started second container feel different started ie energyjust feel better overall shake morning use oz lowfat milk protein powder tablespoons tablespoon ground flax seed teaspoon cinnamon powder fruit choice crushed ice every morning weekend cook regular breakfast feel good chocolate taste little different regular chocolate changed little splenda definitely buying,1,1
